Order_List_ID,Item_ID,Transaction_ID
158118,52,31023
158119,9,31024
158120,55,31025
158121,5,31025
158122,42,31026
158123,11,31026
158124,40,31026
158125,16,31026
158126,4,31027
158127,25,31027
158128,13,31027
158129,35,31027
158130,9,31028
158131,25,31028
158132,29,31028
158133,1,31029
158134,57,31030
158135,11,31031
158136,16,31031
158137,5,31031
158138,1,31031
158139,58,31031
158140,25,31031
158141,52,31031
158142,26,31032
158143,6,31032
158144,36,31033
158145,13,31033
158146,19,31034
158147,29,31034
158148,25,31034
158149,19,31034
158150,7,31035
158151,53,31035
158152,32,31035
158153,12,31035
158154,35,31035
158155,29,31035
158156,24,31035
158157,28,31036
158158,40,31036
158159,39,31037
158160,26,31037
158161,14,31037
158162,39,31037
158163,32,31037
158164,15,31037
158165,27,31037
158166,46,31037
158167,25,31037
158168,58,31038
158169,21,31039
158170,27,31039
158171,60,31039
158172,35,31039
158173,4,31039
158174,14,31039
158175,29,31039
158176,57,31040
158177,27,31040
158178,24,31040
158179,28,31040
158180,22,31040
158181,30,31040
158182,46,31040
158183,10,31040
158184,35,31041
158185,6,31041
158186,40,31041
158187,4,31042
158188,17,31042
158189,9,31042
158190,8,31042
158191,55,31042
158192,59,31043
158193,4,31043
158194,40,31043
158195,60,31043
158196,40,31043
158197,17,31043
158198,11,31043
158199,4,31043
158200,58,31043
158201,50,31044
158202,53,31044
158203,46,31044
158204,56,31044
158205,37,31044
158206,15,31044
158207,24,31044
158208,6,31044
158209,37,31045
158210,18,31045
158211,39,31045
158212,39,31045
158213,48,31045
158214,4,31046
158215,59,31046
158216,17,31046
158217,7,31046
158218,40,31046
158219,32,31046
158220,46,31046
158221,28,31046
158222,32,31047
158223,6,31047
158224,15,31047
158225,36,31048
158226,52,31048
158227,9,31048
158228,35,31048
158229,59,31048
158230,60,31048
158231,10,31048
158232,24,31048
158233,7,31049
158234,21,31049
158235,50,31049
158236,44,31049
158237,32,31049
158238,36,31049
158239,36,31049
158240,26,31049
158241,17,31050
158242,34,31050
158243,18,31050
158244,17,31050
158245,25,31050
158246,55,31050
158247,11,31050
158248,4,31050
158249,27,31051
158250,14,31051
158251,28,31051
158252,19,31051
158253,4,31051
158254,42,31051
158255,46,31051
158256,4,31051
158257,5,31051
158258,18,31052
158259,21,31052
158260,6,31052
158261,7,31052
158262,22,31053
158263,57,31053
158264,27,31053
158265,32,31054
158266,12,31054
158267,10,31054
158268,48,31054
158269,37,31054
158270,59,31055
158271,27,31055
158272,8,31055
158273,5,31055
158274,8,31056
158275,48,31056
158276,50,31056
158277,57,31056
158278,42,31056
158279,11,31056
158280,42,31056
158281,38,31057
158282,1,31057
158283,35,31057
158284,17,31057
158285,39,31058
158286,5,31058
158287,16,31058
158288,34,31058
158289,36,31058
158290,25,31058
158291,55,31059
158292,21,31059
158293,50,31059
158294,42,31059
158295,27,31059
158296,58,31060
158297,25,31060
158298,9,31060
158299,44,31060
158300,52,31060
158301,14,31060
158302,53,31060
158303,48,31060
158304,28,31060
158305,6,31061
158306,7,31061
158307,27,31061
158308,14,31061
158309,12,31061
158310,9,31061
158311,26,31061
158312,38,31061
158313,25,31062
158314,13,31062
158315,6,31062
158316,60,31062
158317,17,31062
158318,5,31062
158319,57,31062
158320,15,31062
158321,29,31062
158322,16,31063
158323,55,31063
158324,11,31063
158325,14,31063
158326,32,31063
158327,53,31063
158328,17,31064
158329,48,31064
158330,29,31065
158331,7,31066
158332,39,31066
158333,22,31066
158334,9,31067
158335,28,31068
158336,25,31069
158337,4,31069
158338,44,31069
158339,7,31069
158340,7,31069
158341,4,31069
158342,55,31069
158343,25,31069
158344,48,31069
158345,56,31070
158346,27,31070
158347,32,31070
158348,37,31070
158349,18,31070
158350,29,31070
158351,57,31070
158352,10,31070
158353,11,31071
158354,60,31071
158355,18,31071
158356,60,31071
158357,40,31072
158358,10,31072
158359,5,31072
158360,1,31072
158361,42,31073
158362,22,31073
158363,52,31074
158364,7,31074
158365,18,31075
158366,6,31075
158367,10,31075
158368,1,31075
158369,12,31075
158370,10,31075
158371,6,31076
158372,32,31077
158373,37,31077
158374,5,31078
158375,6,31078
158376,19,31078
158377,60,31079
158378,48,31079
158379,5,31079
158380,8,31079
158381,28,31079
158382,37,31079
158383,4,31079
158384,16,31080
158385,29,31080
158386,56,31080
158387,8,31080
158388,11,31080
158389,55,31080
158390,46,31080
158391,5,31080
158392,56,31081
158393,57,31081
158394,1,31081
158395,8,31081
158396,59,31081
158397,28,31082
158398,18,31083
158399,25,31083
158400,52,31083
158401,5,31083
158402,53,31083
158403,36,31084
158404,12,31084
158405,10,31084
158406,1,31084
158407,30,31084
158408,37,31084
158409,60,31084
158410,18,31084
158411,5,31084
158412,34,31085
158413,8,31085
158414,34,31085
158415,50,31085
158416,25,31086
158417,14,31086
158418,25,31086
158419,28,31086
158420,19,31086
158421,58,31086
158422,38,31086
158423,58,31086
158424,29,31087
158425,36,31087
158426,26,31087
158427,32,31087
158428,40,31087
158429,28,31087
158430,13,31087
158431,18,31088
158432,17,31088
158433,6,31088
158434,28,31088
158435,18,31088
158436,35,31088
158437,8,31088
158438,30,31088
158439,17,31089
158440,27,31089
158441,25,31089
158442,27,31089
158443,55,31090
158444,30,31090
158445,39,31090
158446,7,31090
158447,29,31090
158448,6,31090
158449,48,31090
158450,42,31090
158451,9,31090
158452,37,31091
158453,40,31091
158454,13,31091
158455,16,31091
158456,29,31092
158457,1,31092
158458,50,31092
158459,14,31092
158460,37,31092
158461,40,31092
158462,28,31092
158463,56,31093
158464,37,31093
158465,60,31093
158466,34,31094
158467,52,31094
158468,19,31094
158469,1,31094
158470,58,31094
158471,60,31094
158472,48,31094
158473,25,31094
158474,50,31095
158475,15,31096
158476,15,31097
158477,39,31097
158478,25,31097
158479,15,31097
158480,1,31097
158481,56,31097
158482,11,31097
158483,6,31098
158484,5,31099
158485,37,31099
158486,18,31099
158487,42,31099
158488,39,31100
158489,12,31101
158490,27,31101
158491,37,31101
158492,38,31101
158493,26,31101
158494,4,31101
158495,24,31101
158496,36,31101
158497,58,31102
158498,37,31102
158499,6,31102
158500,39,31102
158501,40,31102
158502,15,31102
158503,18,31102
158504,29,31102
158505,22,31103
158506,10,31103
158507,36,31103
158508,58,31103
158509,48,31103
158510,8,31103
158511,50,31104
158512,53,31104
158513,6,31104
158514,48,31105
158515,21,31105
158516,28,31105
158517,19,31105
158518,34,31105
158519,18,31106
158520,52,31106
158521,13,31106
158522,44,31106
158523,14,31106
158524,7,31106
158525,27,31106
158526,34,31106
158527,42,31107
158528,21,31108
158529,24,31108
158530,18,31109
158531,12,31109
158532,21,31110
158533,12,31110
158534,48,31110
158535,37,31110
158536,9,31110
158537,59,31111
158538,46,31111
158539,27,31111
158540,36,31111
158541,14,31111
158542,34,31111
158543,37,31111
158544,14,31112
158545,17,31112
158546,44,31112
158547,58,31112
158548,29,31112
158549,9,31112
158550,10,31112
158551,32,31112
158552,6,31113
158553,18,31113
158554,10,31113
158555,40,31113
158556,56,31114
158557,36,31114
158558,6,31114
158559,53,31115
158560,6,31115
158561,16,31115
158562,8,31115
158563,22,31115
158564,15,31116
158565,28,31116
158566,15,31116
158567,35,31116
158568,8,31116
158569,38,31116
158570,59,31116
158571,14,31116
158572,28,31117
158573,35,31118
158574,24,31118
158575,26,31118
158576,22,31118
158577,25,31119
158578,12,31119
158579,19,31119
158580,52,31119
158581,27,31119
158582,17,31119
158583,28,31120
158584,8,31120
158585,14,31120
158586,59,31120
158587,16,31120
158588,8,31120
158589,30,31120
158590,60,31120
158591,14,31120
158592,18,31121
158593,46,31122
158594,55,31122
158595,56,31122
158596,9,31122
158597,37,31122
158598,42,31122
158599,19,31122
158600,58,31122
158601,59,31123
158602,53,31123
158603,18,31123
158604,32,31124
158605,19,31124
158606,29,31124
158607,57,31124
158608,25,31124
158609,21,31124
158610,19,31124
158611,59,31124
158612,22,31125
158613,50,31125
158614,7,31125
158615,55,31125
158616,32,31126
158617,32,31126
158618,13,31126
158619,17,31127
158620,16,31127
158621,48,31128
158622,1,31128
158623,40,31128
158624,56,31128
158625,21,31128
158626,1,31128
158627,5,31128
158628,18,31128
158629,14,31128
158630,9,31129
158631,58,31129
158632,39,31129
158633,4,31129
158634,24,31129
158635,19,31130
158636,22,31130
158637,1,31130
158638,27,31130
158639,57,31130
158640,35,31130
158641,40,31131
158642,40,31131
158643,29,31131
158644,17,31131
158645,19,31132
158646,40,31132
158647,24,31132
158648,16,31132
158649,36,31132
158650,37,31132
158651,36,31132
158652,58,31132
158653,48,31132
158654,39,31133
158655,16,31133
158656,1,31133
158657,21,31133
158658,4,31133
158659,25,31133
158660,9,31134
158661,42,31134
158662,39,31134
158663,22,31134
158664,5,31134
158665,1,31134
158666,34,31135
158667,36,31135
158668,30,31135
158669,18,31135
158670,58,31135
158671,6,31136
158672,44,31136
158673,40,31136
158674,8,31136
158675,16,31136
158676,53,31137
158677,28,31137
158678,13,31138
158679,56,31138
158680,4,31138
158681,50,31138
158682,56,31138
158683,6,31138
158684,27,31138
158685,1,31138
158686,19,31139
158687,26,31139
158688,40,31139
158689,30,31139
158690,60,31139
158691,24,31139
158692,30,31140
158693,16,31140
158694,39,31140
158695,56,31140
158696,17,31140
158697,12,31140
158698,11,31140
158699,25,31140
158700,28,31141
158701,55,31141
158702,40,31141
158703,8,31141
158704,59,31141
158705,21,31141
158706,37,31141
158707,42,31141
158708,21,31141
158709,40,31142
158710,60,31142
158711,36,31142
158712,1,31142
158713,1,31142
158714,38,31142
158715,52,31142
158716,37,31142
158717,16,31143
158718,17,31143
158719,48,31144
158720,60,31144
158721,56,31144
158722,56,31144
158723,53,31144
158724,46,31144
158725,8,31144
158726,18,31144
158727,22,31145
158728,56,31145
158729,30,31145
158730,4,31145
158731,13,31145
158732,10,31145
158733,7,31145
158734,14,31146
158735,14,31146
158736,19,31146
158737,58,31146
158738,60,31146
158739,4,31146
158740,32,31147
158741,16,31147
158742,56,31147
158743,59,31147
158744,34,31148
158745,29,31148
158746,1,31148
158747,4,31148
158748,44,31148
158749,38,31149
158750,28,31149
158751,1,31149
158752,29,31150
158753,37,31150
158754,12,31150
158755,8,31150
158756,39,31150
158757,9,31151
158758,5,31151
158759,13,31151
158760,42,31151
158761,19,31151
158762,39,31151
158763,12,31151
158764,48,31151
158765,57,31152
158766,40,31152
158767,32,31153
158768,56,31153
158769,50,31153
158770,17,31153
158771,56,31153
158772,59,31153
158773,44,31153
158774,7,31154
158775,11,31154
158776,1,31154
158777,36,31154
158778,40,31154
158779,7,31154
158780,7,31154
158781,58,31155
158782,8,31155
158783,18,31155
158784,14,31155
158785,18,31155
158786,44,31155
158787,1,31156
158788,22,31157
158789,16,31157
158790,34,31157
158791,35,31157
158792,6,31157
158793,58,31158
158794,36,31158
158795,50,31158
158796,28,31158
158797,25,31158
158798,9,31158
158799,42,31158
158800,14,31158
158801,52,31159
158802,11,31159
158803,37,31159
158804,58,31159
158805,6,31159
158806,14,31159
158807,60,31159
158808,11,31159
158809,14,31160
158810,5,31160
158811,12,31160
158812,11,31160
158813,46,31161
158814,29,31161
158815,36,31161
158816,36,31161
158817,27,31161
158818,30,31161
158819,25,31161
158820,40,31161
158821,13,31161
158822,10,31162
158823,48,31163
158824,40,31163
158825,38,31163
158826,52,31163
158827,50,31163
158828,8,31164
158829,38,31164
158830,27,31164
158831,58,31164
158832,22,31164
158833,28,31164
158834,9,31164
158835,52,31165
158836,10,31165
158837,17,31165
158838,39,31165
158839,58,31165
158840,5,31165
158841,17,31166
158842,19,31166
158843,10,31167
158844,35,31167
158845,57,31167
158846,16,31167
158847,8,31167
158848,42,31167
158849,34,31167
158850,39,31167
158851,24,31167
158852,44,31168
158853,55,31168
158854,29,31168
158855,14,31168
158856,26,31169
158857,17,31169
158858,1,31169
158859,37,31169
158860,17,31169
158861,24,31169
158862,6,31170
158863,44,31170
158864,11,31170
158865,58,31170
158866,28,31170
158867,38,31170
158868,46,31170
158869,59,31171
158870,35,31171
158871,5,31171
158872,59,31171
158873,16,31171
158874,55,31172
158875,8,31172
158876,5,31172
158877,12,31172
158878,59,31172
158879,21,31172
158880,1,31173
158881,60,31174
158882,55,31174
158883,57,31174
158884,52,31174
158885,53,31174
158886,27,31174
158887,40,31174
158888,38,31174
158889,46,31175
158890,37,31175
158891,19,31175
158892,32,31175
158893,37,31175
158894,9,31175
158895,1,31175
158896,29,31175
158897,30,31176
158898,34,31176
158899,57,31177
158900,39,31177
158901,55,31177
158902,21,31177
158903,5,31177
158904,38,31178
158905,32,31178
158906,12,31178
158907,16,31178
158908,39,31178
158909,13,31178
158910,7,31178
158911,40,31178
158912,30,31179
158913,25,31179
158914,27,31179
158915,18,31179
158916,46,31179
158917,24,31179
158918,38,31179
158919,15,31180
158920,5,31180
158921,8,31180
158922,60,31180
158923,29,31180
158924,34,31180
158925,39,31180
158926,27,31180
158927,10,31181
158928,37,31181
158929,4,31181
158930,9,31181
158931,11,31181
158932,6,31181
158933,30,31181
158934,12,31182
158935,19,31182
158936,6,31182
158937,15,31182
158938,6,31182
158939,50,31182
158940,7,31182
158941,26,31182
158942,55,31182
158943,6,31183
158944,46,31183
158945,36,31183
158946,7,31183
158947,26,31184
158948,19,31184
158949,15,31185
158950,55,31185
158951,44,31185
158952,7,31185
158953,5,31186
158954,34,31186
158955,39,31186
158956,27,31186
158957,27,31186
158958,37,31186
158959,11,31186
158960,27,31186
158961,59,31187
158962,13,31187
158963,27,31187
158964,4,31187
158965,7,31187
158966,32,31187
158967,16,31187
158968,55,31187
158969,48,31187
158970,39,31188
158971,12,31188
158972,60,31188
158973,8,31188
158974,12,31189
158975,21,31189
158976,24,31189
158977,30,31189
158978,21,31189
158979,26,31189
158980,55,31190
158981,14,31190
158982,27,31191
158983,57,31191
158984,34,31191
158985,46,31191
158986,42,31191
158987,22,31191
158988,34,31192
158989,12,31192
158990,15,31192
158991,1,31192
158992,18,31192
158993,42,31192
158994,50,31192
158995,11,31192
158996,11,31192
158997,36,31193
158998,8,31193
158999,18,31194
159000,19,31194
159001,29,31194
159002,16,31194
159003,21,31194
159004,40,31194
159005,1,31194
159006,50,31194
159007,36,31194
159008,38,31195
159009,10,31196
159010,18,31196
159011,28,31196
159012,59,31196
159013,29,31196
159014,59,31196
159015,48,31196
159016,34,31197
159017,29,31197
159018,18,31197
159019,19,31197
159020,36,31197
159021,12,31197
159022,46,31197
159023,34,31198
159024,7,31198
159025,26,31198
159026,59,31198
159027,19,31198
159028,52,31198
159029,38,31199
159030,25,31200
159031,32,31200
159032,40,31200
159033,56,31200
159034,56,31200
159035,12,31201
159036,50,31202
159037,35,31202
159038,9,31203
159039,46,31204
159040,11,31204
159041,17,31204
159042,38,31204
159043,46,31204
159044,9,31204
159045,42,31204
159046,48,31204
159047,50,31204
159048,60,31205
159049,58,31205
159050,37,31205
159051,32,31205
159052,14,31206
159053,35,31207
159054,56,31207
159055,46,31207
159056,58,31208
159057,7,31208
159058,30,31208
159059,12,31208
159060,8,31208
159061,24,31208
159062,6,31209
159063,53,31209
159064,6,31209
159065,15,31209
159066,53,31209
159067,36,31209
159068,11,31209
159069,14,31210
159070,18,31210
159071,48,31210
159072,1,31210
159073,26,31211
159074,16,31211
159075,14,31211
159076,53,31211
159077,55,31211
159078,22,31211
159079,16,31211
159080,60,31211
159081,42,31211
159082,19,31212
159083,17,31212
159084,58,31212
159085,18,31212
159086,15,31212
159087,22,31212
159088,12,31212
159089,10,31212
159090,57,31213
159091,18,31213
159092,1,31213
159093,34,31213
159094,25,31213
159095,26,31213
159096,11,31213
159097,39,31213
159098,13,31213
159099,1,31214
159100,55,31214
159101,18,31214
159102,7,31214
159103,12,31215
159104,53,31215
159105,34,31215
159106,10,31215
159107,53,31215
159108,22,31215
159109,32,31216
159110,39,31216
159111,50,31216
159112,21,31217
159113,8,31217
159114,38,31217
159115,42,31217
159116,22,31217
159117,39,31217
159118,46,31217
159119,6,31217
159120,35,31218
159121,6,31219
159122,17,31219
159123,42,31220
159124,55,31220
159125,55,31220
159126,12,31220
159127,29,31221
159128,1,31221
159129,29,31221
159130,4,31222
159131,19,31222
159132,52,31222
159133,7,31222
159134,40,31222
159135,56,31222
159136,58,31222
159137,12,31223
159138,1,31223
159139,40,31223
159140,14,31223
159141,24,31223
159142,13,31223
159143,36,31223
159144,38,31223
159145,9,31223
159146,32,31224
159147,48,31224
159148,42,31224
159149,10,31224
159150,18,31224
159151,53,31224
159152,34,31224
159153,18,31224
159154,13,31225
159155,16,31225
159156,14,31225
159157,6,31225
159158,36,31225
159159,53,31225
159160,13,31225
159161,22,31226
159162,58,31226
159163,36,31226
159164,8,31226
159165,9,31226
159166,12,31226
159167,25,31226
159168,29,31226
159169,8,31226
159170,59,31227
159171,34,31228
159172,1,31228
159173,15,31229
159174,30,31230
159175,27,31230
159176,36,31230
159177,4,31230
159178,10,31231
159179,1,31231
159180,40,31231
159181,4,31231
159182,21,31231
159183,1,31231
159184,52,31231
159185,17,31231
159186,15,31232
159187,16,31233
159188,37,31234
159189,22,31234
159190,36,31234
159191,48,31234
159192,52,31234
159193,60,31235
159194,55,31235
159195,18,31235
159196,1,31235
159197,42,31235
159198,13,31235
159199,12,31235
159200,58,31236
159201,26,31236
159202,21,31236
159203,6,31236
159204,56,31236
159205,40,31237
159206,59,31237
159207,32,31237
159208,14,31237
159209,55,31237
159210,1,31237
159211,8,31238
159212,37,31238
159213,4,31238
159214,36,31238
159215,38,31238
159216,39,31238
159217,15,31238
159218,26,31238
159219,60,31238
159220,5,31239
159221,37,31239
159222,4,31239
159223,4,31239
159224,15,31239
159225,57,31240
159226,53,31240
159227,53,31240
159228,30,31240
159229,18,31240
159230,34,31240
159231,56,31240
159232,10,31240
159233,6,31240
159234,30,31241
159235,26,31241
159236,55,31241
159237,25,31241
159238,25,31241
159239,18,31241
159240,18,31241
159241,22,31242
159242,36,31242
159243,42,31242
159244,60,31243
159245,24,31243
159246,59,31243
159247,17,31243
159248,17,31243
159249,21,31243
159250,9,31244
159251,26,31244
159252,18,31244
159253,15,31244
159254,36,31244
159255,56,31245
159256,1,31245
159257,19,31245
159258,21,31245
159259,42,31245
159260,52,31245
159261,15,31245
159262,38,31245
159263,50,31245
159264,16,31246
159265,58,31246
159266,6,31247
159267,59,31248
159268,55,31248
159269,10,31248
159270,13,31248
159271,50,31248
159272,42,31248
159273,27,31248
159274,9,31248
159275,19,31249
159276,22,31249
159277,25,31249
159278,4,31249
159279,12,31249
159280,36,31249
159281,38,31249
159282,42,31249
159283,48,31250
159284,42,31250
159285,52,31250
159286,60,31250
159287,9,31250
159288,5,31251
159289,5,31251
159290,56,31251
159291,16,31251
159292,9,31251
159293,7,31251
159294,35,31251
159295,34,31251
159296,58,31252
159297,57,31252
159298,21,31252
159299,6,31252
159300,15,31252
159301,37,31253
159302,19,31253
159303,29,31254
159304,25,31254
159305,58,31254
159306,60,31254
159307,8,31254
159308,37,31254
159309,35,31255
159310,16,31255
159311,28,31255
159312,28,31255
159313,55,31256
159314,17,31256
159315,6,31256
159316,7,31257
159317,1,31257
159318,19,31257
159319,60,31258
159320,55,31258
159321,10,31258
159322,42,31258
159323,1,31258
159324,53,31258
159325,38,31258
159326,52,31258
159327,26,31259
159328,13,31259
159329,53,31259
159330,29,31259
159331,1,31259
159332,40,31260
159333,18,31260
159334,18,31260
159335,17,31260
159336,27,31260
159337,16,31260
159338,56,31260
159339,39,31261
159340,29,31261
159341,42,31261
159342,34,31261
159343,28,31262
159344,42,31262
159345,37,31262
159346,58,31262
159347,1,31262
159348,21,31262
159349,17,31263
159350,57,31263
159351,27,31263
159352,30,31263
159353,17,31263
159354,58,31263
159355,7,31263
159356,16,31263
159357,26,31264
159358,56,31264
159359,15,31264
159360,24,31264
159361,32,31264
159362,58,31264
159363,39,31264
159364,59,31265
159365,17,31265
159366,7,31265
159367,4,31265
159368,40,31266
159369,15,31266
159370,53,31267
159371,11,31267
159372,58,31267
159373,12,31267
159374,9,31267
159375,52,31267
159376,13,31267
159377,48,31267
159378,58,31267
159379,11,31268
159380,25,31268
159381,38,31268
159382,32,31268
159383,53,31268
159384,27,31268
159385,35,31268
159386,53,31268
159387,16,31269
159388,36,31269
159389,13,31269
159390,24,31269
159391,57,31269
159392,14,31269
159393,56,31269
159394,58,31269
159395,17,31269
159396,22,31270
159397,30,31270
159398,26,31270
159399,18,31271
159400,10,31271
159401,5,31272
159402,48,31272
159403,15,31272
159404,58,31272
159405,26,31272
159406,60,31272
159407,5,31273
159408,6,31273
159409,59,31274
159410,30,31274
159411,34,31274
159412,56,31274
159413,15,31274
159414,36,31274
159415,1,31274
159416,50,31274
159417,44,31274
159418,39,31275
159419,29,31275
159420,44,31275
159421,7,31275
159422,1,31275
159423,6,31275
159424,52,31275
159425,57,31275
159426,8,31276
159427,28,31276
159428,7,31276
159429,26,31276
159430,19,31276
159431,46,31276
159432,27,31277
159433,57,31277
159434,56,31278
159435,60,31278
159436,10,31278
159437,35,31278
159438,7,31278
159439,9,31278
159440,1,31278
159441,42,31278
159442,29,31279
159443,18,31279
159444,37,31279
159445,28,31279
159446,4,31279
159447,17,31279
159448,22,31279
159449,32,31279
159450,37,31280
159451,26,31280
159452,34,31280
159453,50,31280
159454,10,31280
159455,50,31280
159456,22,31280
159457,21,31280
159458,50,31280
159459,5,31281
159460,16,31281
159461,25,31281
159462,28,31281
159463,34,31281
159464,22,31281
159465,46,31281
159466,59,31281
159467,21,31281
159468,21,31282
159469,12,31282
159470,25,31283
159471,53,31283
159472,12,31283
159473,50,31283
159474,30,31283
159475,29,31283
159476,21,31283
159477,4,31284
159478,15,31284
159479,44,31284
159480,42,31284
159481,34,31284
159482,37,31284
159483,6,31284
159484,11,31284
159485,35,31284
159486,34,31285
159487,59,31285
159488,4,31285
159489,53,31285
159490,27,31285
159491,19,31286
159492,15,31286
159493,15,31286
159494,29,31287
159495,55,31287
159496,17,31287
159497,14,31287
159498,9,31287
159499,46,31287
159500,12,31287
159501,55,31287
159502,52,31287
159503,35,31288
159504,6,31288
159505,10,31288
159506,57,31288
159507,38,31288
159508,4,31288
159509,35,31289
159510,30,31289
159511,18,31290
159512,40,31290
159513,21,31290
159514,30,31290
159515,6,31290
159516,37,31290
159517,26,31291
159518,24,31291
159519,18,31291
159520,22,31291
159521,52,31291
159522,32,31291
159523,52,31291
159524,18,31292
159525,8,31293
159526,17,31293
159527,21,31293
159528,4,31293
159529,18,31293
159530,55,31293
159531,58,31294
159532,25,31294
159533,15,31294
159534,18,31294
159535,52,31294
159536,36,31294
159537,19,31294
159538,58,31294
159539,5,31295
159540,21,31295
159541,15,31295
159542,14,31295
159543,10,31296
159544,57,31296
159545,48,31296
159546,57,31296
159547,36,31296
159548,37,31296
159549,44,31296
159550,60,31296
159551,5,31297
159552,60,31297
159553,8,31297
159554,21,31297
159555,46,31297
159556,42,31297
159557,8,31298
159558,42,31298
159559,50,31299
159560,18,31299
159561,44,31299
159562,30,31299
159563,35,31299
159564,44,31300
159565,1,31300
159566,10,31300
159567,38,31300
159568,14,31300
159569,42,31301
159570,26,31301
159571,1,31301
159572,42,31301
159573,22,31302
159574,11,31302
159575,15,31302
159576,58,31302
159577,15,31302
159578,21,31302
159579,10,31302
159580,39,31302
159581,12,31302
159582,56,31303
159583,30,31304
159584,12,31304
159585,11,31304
159586,53,31304
159587,60,31304
159588,27,31305
159589,25,31305
159590,39,31305
159591,6,31305
159592,52,31306
159593,37,31306
159594,15,31306
159595,42,31306
159596,50,31306
159597,42,31306
159598,39,31306
159599,52,31306
159600,7,31306
159601,37,31307
159602,59,31307
159603,35,31307
159604,4,31307
159605,15,31307
159606,56,31307
159607,17,31308
159608,5,31308
159609,8,31308
159610,30,31309
159611,55,31309
159612,29,31309
159613,14,31309
159614,57,31309
159615,52,31309
159616,34,31309
159617,27,31309
159618,60,31310
159619,25,31310
159620,57,31310
159621,15,31310
159622,48,31310
159623,57,31310
159624,56,31310
159625,26,31311
159626,37,31311
159627,56,31311
159628,21,31311
159629,36,31311
159630,32,31311
159631,58,31311
159632,35,31312
159633,8,31312
159634,56,31312
159635,44,31312
159636,29,31313
159637,42,31313
159638,16,31313
159639,21,31313
159640,34,31313
159641,28,31314
159642,9,31315
159643,26,31315
159644,28,31315
159645,22,31316
159646,9,31316
159647,34,31316
159648,7,31316
159649,58,31316
159650,40,31316
159651,27,31316
159652,9,31316
159653,46,31317
159654,13,31317
159655,46,31317
159656,4,31317
159657,12,31317
159658,35,31318
159659,10,31318
159660,12,31319
159661,12,31319
159662,28,31320
159663,25,31320
159664,38,31320
159665,19,31320
159666,16,31320
159667,34,31320
159668,13,31320
159669,7,31320
159670,16,31321
159671,35,31321
159672,56,31321
159673,4,31321
159674,5,31321
159675,4,31321
159676,6,31322
159677,26,31322
159678,34,31323
159679,57,31323
159680,16,31323
159681,8,31324
159682,35,31324
159683,26,31324
159684,46,31324
159685,5,31324
159686,59,31324
159687,50,31324
159688,19,31324
159689,1,31324
159690,21,31325
159691,42,31325
159692,18,31326
159693,58,31326
159694,11,31327
159695,19,31328
159696,17,31328
159697,28,31328
159698,36,31328
159699,38,31329
159700,29,31329
159701,37,31329
159702,38,31329
159703,32,31329
159704,60,31330
159705,12,31330
159706,38,31331
159707,56,31331
159708,42,31331
159709,40,31331
159710,46,31331
159711,53,31331
159712,24,31331
159713,9,31332
159714,39,31332
159715,14,31332
159716,38,31332
159717,30,31332
159718,52,31332
159719,35,31332
159720,48,31332
159721,39,31332
159722,10,31333
159723,8,31333
159724,5,31333
159725,21,31333
159726,57,31333
159727,13,31333
159728,32,31333
159729,27,31334
159730,13,31334
159731,37,31334
159732,39,31334
159733,60,31334
159734,46,31335
159735,12,31335
159736,55,31335
159737,14,31335
159738,16,31335
159739,60,31335
159740,16,31335
159741,60,31335
159742,28,31335
159743,35,31336
159744,22,31336
159745,42,31336
159746,19,31336
159747,27,31336
159748,32,31336
159749,27,31336
159750,59,31337
159751,29,31338
159752,6,31338
159753,13,31338
159754,12,31338
159755,8,31338
159756,8,31339
159757,56,31340
159758,18,31340
159759,24,31340
159760,7,31340
159761,25,31340
159762,18,31340
159763,19,31340
159764,42,31341
159765,24,31341
159766,42,31341
159767,10,31341
159768,36,31341
159769,59,31341
159770,39,31341
159771,25,31342
159772,55,31343
159773,5,31343
159774,57,31343
159775,55,31343
159776,11,31343
159777,42,31344
159778,30,31344
159779,6,31344
159780,30,31344
159781,50,31344
159782,27,31345
159783,34,31345
159784,24,31345
159785,8,31345
159786,22,31345
159787,59,31345
159788,17,31345
159789,58,31345
159790,11,31345
159791,42,31346
159792,19,31346
159793,19,31346
159794,5,31346
159795,7,31346
159796,34,31346
159797,5,31346
159798,11,31347
159799,17,31347
159800,40,31347
159801,4,31347
159802,46,31348
159803,11,31348
159804,7,31348
159805,21,31349
159806,1,31349
159807,17,31349
159808,32,31349
159809,1,31349
159810,53,31349
159811,44,31349
159812,7,31350
159813,15,31350
159814,22,31350
159815,1,31350
159816,5,31351
159817,59,31351
159818,13,31352
159819,39,31352
159820,13,31352
159821,30,31352
159822,22,31352
159823,9,31353
159824,25,31353
159825,5,31353
159826,22,31353
159827,1,31354
159828,7,31354
159829,46,31354
159830,52,31354
159831,37,31354
159832,57,31354
159833,7,31355
159834,5,31355
159835,57,31355
159836,48,31355
159837,56,31355
159838,32,31355
159839,6,31355
159840,4,31355
159841,46,31356
159842,14,31356
159843,53,31356
159844,16,31356
159845,8,31356
159846,35,31356
159847,46,31356
159848,16,31356
159849,30,31357
159850,55,31357
159851,35,31357
159852,1,31357
159853,4,31358
159854,9,31358
159855,29,31358
159856,14,31358
159857,59,31358
159858,48,31359
159859,15,31359
159860,11,31359
159861,29,31359
159862,57,31359
159863,25,31359
159864,37,31359
